url,url_length,entropy,has_ip,num_subdomains,label
https://sienna-shape-366096.framer.app/,39,4.079772731460867,0,2,1
https://gravatar.com/starlightdifferent6bb0b23754,49,4.532678211285537,0,1,1
https://easybank-kundenservice-mijndomein.co.nl/wp-admin/js/admin/alo,69,4.342604580952599,0,2,1
https://meerpaal.nl,19,3.616348566075165,0,1,0
https://authwebuxux.weebly.com/,31,4.018081793978685,0,2,1
http://allegro.12881010s-1.biz/,31,4.220167681284828,0,2,1
https://dentpinopal.com,23,3.849223912390625,0,1,1
http://netcoinslogi-shop.webflow.io,35,4.01158543183743,0,2,1
https://www.schonefoods.com/ar/wp-content/,42,3.928414007174855,0,2,1
https://159i.net,16,3.577819531114783,0,1,0
https://help-stream.com/,24,3.772055208874201,0,1,1
https://mybobteam.com,21,3.653756708287001,0,1,0
https://parcsetjardins.fr,25,3.833269689515107,0,1,0
https://solucion-capital.webcindario.com/,41,4.180365114215879,0,2,1
https://djdjdjdjdjdjdjjdjdjdjdjdjjddjdkhkjhk.weebly.com/,56,3.256140253475138,0,2,1
https://seniorhousingnet.com,28,3.842370993177109,0,1,0
https://simpleinsight.de,24,3.6572682296173897,0,1,0
https://getting-started.ghost.io/exodus,39,3.8835808223736046,0,2,1
https://www.redkicfq.com/,25,4.023465189601646,0,2,1
https://goovni.weebly.com/,26,4.103909910282363,0,2,1
https://ymv43udrja.ru,21,4.011365041826379,0,1,0
https://link-man.org,20,4.021928094887362,0,1,0
https://ozkillikvincgaleri.com.tr/wp-includes/ar24,50,4.486370130156181,0,2,1
https://primeraedicion.com.ar,29,3.909368063943885,0,2,0
https://ffgfjjfjd.weebly.com/,29,4.047299098426644,0,2,1
https://bafybeif3dubk3nsal3zapijehccepfhmtqtcwiojgfrigy7ofb75gmiuz4.ipfs.dweb.link/cpweb21.html,95,4.827339230397524,0,3,1
https://niloy7t7.github.io/instagram-login-page/,48,4.179047012067739,0,2,1
https://butpuissant.fr,22,3.606936732175321,0,1,0
https://prestaprenda.com,24,3.772055208874201,0,1,0
https://asiabigboss.me,22,3.6412498004554794,0,1,0
https://bus.me,14,3.3787834934861767,0,1,0
https://www.urge284671.pro/captcha.php,38,4.158872829621108,0,2,1
https://darknet.org.uk,22,3.8796640049025934,0,2,0
https://jambon.propagation-d2vvh.pro/,37,4.121219243831912,0,2,1
https://credit-pichincha-hub.lovable.app/,41,4.143541333622538,0,2,1
https://xxxmyporn.pro,21,3.558518613048906,0,1,0
https://allegro.pl-oferta3153590.click,38,4.385956789702443,0,2,1
https://abandonedplacesnearme.co.uk,35,4.0791433740260095,0,2,0
https://daaaaaummmmkkkaaako.weebly.com/,39,3.840157911769933,0,2,1
https://president.co.jp,23,3.762267390651495,0,2,0
https://ggf6692.com,19,3.82687488186464,0,1,0
https://planete-baise.com,25,3.943465189601646,0,1,0
https://swecogroup.com,22,3.788754913993503,0,1,0
https://mcharraire.fr/wp-content/mu-plugins/,44,4.206717630483575,0,1,1
https://voterslist.in,21,3.594465636961452,0,1,0
https://ctd.tools,17,3.2639334294856344,0,1,0
https://panini.urge-735.pro/as.php,34,4.054538856580818,0,2,1
https://aoeex.com,17,3.616874605956223,0,1,0
https://commonsnews.org,23,3.762267390651495,0,1,0
https://veificabnl.click/it/,28,3.824862957617357,0,1,1
https://x-minus.pro,19,3.82687488186464,0,1,0
https://snipersdope.com,23,3.762267390651495,0,1,0
https://welldyne.com,20,3.921928094887362,0,1,0
https://blocksuniverse.tv,25,4.023465189601646,0,1,0
https://sophos.myremotein.com/,30,3.739572261986723,0,2,1
https://f6-okx.com/,19,3.787143960698141,0,1,1
https://groovypost.com,22,3.606936732175321,0,1,0
https://amazonwebservices.security-unauthorised-request.com/login/l93nak77hm0_r6ppbx8g9zxxu0vwupf24vue=9ca==5vfhut1pballaulxb/z2ghhgjw_iva-nxbi24f-et2uuioi1hs,158,5.085086979416896,0,2,1
https://rusutsu.com,19,3.391892644680934,0,1,0
https://sweetandmaxwell.co.uk,29,4.116264615668023,0,2,0
https://sapigateway.com,23,3.849223912390625,0,1,0
https://enature.net,19,3.3660913291191936,0,1,0
https://gevmeenilogne.webflow.io/,33,3.980169407880764,0,2,1
https://kucoin-lloginn.pages.dev/,33,4.2107645737727895,0,2,1
https://vbmdmwww.sampleco.ccrs.biz/tmp/jsn_ext_uniform_free_j3.6_install/admin/assets/index.html,96,4.536241378053436,0,3,1
https://2fle20.share-eu1.hsforms.com/29skouhvsqfw7wend5uwa1q,60,4.626990803617331,0,3,1
https://biggravy.com,20,4.021928094887362,0,1,0
https://votredomicile.pro/74946779,34,4.175123135113461,0,1,1
https://cosmocore.ca,20,3.546439344671016,0,1,0
https://discreet-friday-225995.framer.app/,42,4.2072117677593,0,2,1
https://courageous-eclair-45cdc4.netlify.app/,45,4.385754484978177,0,2,1
https://hotel-florence.net,26,3.700439718141092,0,1,0
https://formspring.me,21,3.8208888513501886,0,1,0
https://huicuizhan.com,22,3.788754913993503,0,1,0
https://zhaoyugang.com,22,3.913977073182751,0,1,0
https://downdetector.ru,23,3.74095326040484,0,1,0
https://aboutarthritis.net,26,3.6423714487439023,0,1,0
https://get-analytics-repository.s3.ap-southeast-1.amazonaws.com/a4p8cg,71,4.358517937959136,0,4,1
https://justhorseriders.co.uk,29,3.8404025467025056,0,2,0
https://ac-corsse.weebly.com/,29,3.9952378913808873,0,2,1
https://wertyujhgftgyhuhgfddfff.weebly.com/,43,4.155818464397664,0,2,1
https://vermangasporno.com,26,3.902174814211728,0,1,0
https://fineawards.com,22,4.095795255000932,0,1,0
https://worcesternews.co.uk,27,3.782122224145306,0,2,0
https://massagenear.com,23,3.762267390651495,0,1,0
https://bazarfr.com,19,3.82687488186464,0,1,0
https://d2pass.com,18,3.5724312513221195,0,1,0
http://compliance-monitoring-service.pages.dev/,47,4.189930011519816,0,2,1
https://www.di-kaiyun.com/5lyz34,32,4.452819531114783,0,2,1
https://startedzelleio.wixstudio.com/us-en,42,4.20483401847097,0,2,1
https://animixplay.fun,22,3.913977073182751,0,1,0
https://sparkconnect.us,23,3.762267390651495,0,1,0
https://xlcatlin-axa.biz,24,3.8553885422075354,0,1,0
https://app-mobilefacture1.com/check,36,4.197159723424148,0,1,1
https://qeretrrghhtj.weebly.com/,32,3.991729296672175,0,2,1
https://bafybeihaaavrjcaqwqvhgb55rx6h2mm6cqvbfuxrk35fr4hcje6b4defpa.ipfs.dweb.link/zimlet-maintenance.html/,107,4.838299496926517,0,3,1
https://apps-trzrrsuite.wixstudio.com/en-us,43,4.147341069593005,0,2,1
https://careerconnection.jp,27,3.754163427768881,0,1,0
https://sscsinc.com,19,3.3660913291191936,0,1,0
https://snabzhenie.com.ua,25,4.003856189774724,0,2,0
https://johannesbad.com,23,3.914866303883101,0,1,0
https://qwarta.ru,17,3.454822399946607,0,1,0
https://weboverview.ghost.io/desktop-en/,40,4.012814895472355,0,2,1
https://wilson-engineers.com,28,4.012188403968661,0,1,0
https://cooolio.biz,19,3.5110854081804286,0,1,0
https://7x6.net,15,3.4565647621309536,0,1,0
https://7122.casino,19,3.82687488186464,0,1,0
https://netfx-vod.com/how/calcul.php,36,4.176190626141829,0,1,1
https://startd-desktoplive.wixstudio.com/desktop-us,51,4.139468293591418,0,2,1
https://mub.me/1ai,18,3.683542362433231,0,1,1
https://live-enledgr.wixstudio.com/us-en,40,4.296439344671016,0,2,1
https://goldposter.com,22,3.7544418457133446,0,1,0
https://vmisfeld.wixsite.com/blank-template-co,46,4.3195602607254,0,2,1
https://connexionazimbra.weebly.com/,36,4.2527152789797045,0,2,1
https://exodseweb3.created.app,30,3.8695767463163935,0,2,1
https://expediacruises.ca,25,3.783465189601646,0,1,0
https://zcebbank.com.cn,23,3.882045108136863,0,2,0
https://varonisdactraining.com,30,3.9395722619867226,0,1,0
https://westernjournalism.com,29,4.116264615668023,0,1,0
https://meiwiqa.top/jp/,23,3.675310868912365,0,1,1
https://loginacnancymetzfridpprofileoidcauthorize0executione1sv5.weebly.com/,76,4.563542402017997,0,2,1
https://teatrelliure.com,24,3.803508854797679,0,1,0
https://uupdate263.wixstudio.com/my-site-6,42,4.282098601752792,0,2,1
https://paolobotticelli.com,27,3.689891668750008,0,1,0
https://seekpng.com,19,3.721611723969903,0,1,0
https://allegrolokalnie.92839.xyz/oferta/agregat-pradotworczy-honda-eu22i-prywatny-cichy-i-w-pelni-sprawny-z-instrukcja-i-olejem-2,130,4.602096899821062,0,2,1
https://en-us-desktoplive.wixstudio.com/us-en,45,4.172206918879582,0,2,1
https://btinternet1.durablesites.com/unpublished,48,4.108007230104884,0,2,1
https://audioserv.com.br,24,4.084962500721156,0,2,0
https://houssama.acces448216.pro/captcha.php,44,3.971160176469934,0,2,1
https://ucihadul.cfd,20,3.721928094887362,0,1,0
https://tfvk3cqxglm.iceiy.com/,30,4.231401845392171,0,2,1
https://agoda-connect.vercel.app/,33,3.9980509371469135,0,2,1
https://mail.microsoft-atualiza.com,35,3.978864088188097,0,2,1
http://allegrolokalnie.yb6812598912.rest/oferta/samsung-galaxy-s26-ultra,72,4.589502085583689,0,2,1
https://magnetdl.com,20,3.884183719779189,0,1,0
https://payrollovereatelserver.weebly.com/,42,3.9181234475193887,0,2,1
https://ciktrb.ru,17,3.5724694587701364,0,1,0
https://chiefdelphi.com,23,3.795088586397733,0,1,0
https://lojascenterkennedy.com.br,33,4.150158513166729,0,2,0
https://rollingstoneindia.com,29,3.9952378913808873,0,1,0
https://k51qzi5uqu5dgjngusbscza0jnzwdcaylhdqwute0pyrfh9505ad7vn8gua1pl.ipns.dweb.link/,86,4.836237726544593,0,3,1
https://mailupdatesection.weebly.com/,37,4.162023973678587,0,2,1
https://ultraspot.co.uk,23,3.653996738665709,0,2,0
https://prian.ru,16,3.5,0,1,0
https://eldedodedios.cl,23,3.534219021180341,0,1,0
https://axistogelmenarik.com,28,4.137537511266052,0,1,0
https://orrimandarin.com,24,3.8035088547976783,0,1,0
https://salalatour.com//updateplala.or.jp/jpn/webmai1/index.php,63,4.223879473221556,0,1,1
https://nashobmen.com,21,3.725650756112093,0,1,0
https://rastreioapple.support/expire/,37,3.6347327573454256,0,1,1
https://driect-sm1tbo.com,25,3.923856189774724,0,1,1
https://mayogaablog.com,23,3.762267390651495,0,1,0
https://zim-wer0.weebly.com/,28,4.182005814760213,0,2,1
https://allegro.pl-ogloszenie94128492.sbs,41,4.345118467927183,0,2,1
https://broadridge.com,22,4.004886164091842,0,1,0
https://mein-pp.com/,20,3.6464393446710153,0,1,1
https://gigcxmarketplace.com,28,4.039148671903071,0,1,0
http://allegrolokalnie.pl-oferta7781096.forum,45,4.411204418927659,0,2,1
https://xcor.com,16,3.5,0,1,0
https://ismyschool.net,22,3.7544418457133446,0,1,0
https://reposteriapeposcakeve.netlify.app/,42,3.933169505751516,0,2,1
https://punkt.ch,16,3.327819531114783,0,1,0
https://wabblywabble.com,24,3.834962500721157,0,1,0
https://dynamicnetworkservices.net,34,4.101881223476018,0,1,0
https://misr-online.com,23,3.914866303883101,0,1,0
https://stickyintel.com,23,3.82790978214397,0,1,0
https://pencarihoki.co,22,3.8230679822736606,0,1,0
https://5565565.weebly.com/,27,3.8524975771042,0,2,1
https://889992768.xyz,21,3.748994803525096,0,1,0
https://festamania.pt,21,3.4992275417233563,0,1,0
http://devchainsupport.pages.dev/,33,4.0060710131011685,0,2,1
http://anacaprifoods.com/catalog-search.php,43,4.036161556776113,0,1,1
https://appp5srckspcew3bmalllintoadmscprurlreadillywilling.weebly.com/,70,4.371302302288371,0,2,1
https://harmonious-strudel-4a9037.netlify.app/,46,4.501397825434102,0,2,1
https://shamkhyati.cfd,22,3.754441845713344,0,1,0
https://ucecorreo.weebly.com/,29,3.883337460421007,0,2,1
https://allegrolokalnie.pl-1847730.sbs,38,4.396229408796211,0,2,1
https://totobeam.com,20,3.4841837197791885,0,1,0
https://sechub.in,17,3.616874605956223,0,1,0
https://securemvsb.weebly.com/,30,3.9898980954642873,0,2,1
https://superdinamico.com,25,4.003856189774724,0,1,0
https://allegro.2388g723f.cyou/,31,4.284683810317086,0,2,1
https://coinsandcanada.com/tokens-medals-auctions-prices.php,60,4.106669454469438,0,1,1
https://m789.bet,16,3.577819531114783,0,1,0
https://poken.com.br,20,3.821928094887362,0,2,0
http://logn-trezr-en.blogspot.com,33,4.014091089055423,0,2,1
https://deci.solaferge.fr/frans/trcx/index_4.html,49,4.270336313892203,0,2,1
https://djdjdjdjjdjdjdjdjdjdjjjjjjd.weebly.com/,47,3.15440512173777,0,2,1
https://webs-exodus-en-public.pineapple.page,44,4.129219686524096,0,2,1
https://znjeycy.cn/,19,3.576617644908667,0,1,1
https://trustetc.com,20,3.441446071165521,0,1,0
https://newwiremarine.com,25,3.893660689688186,0,1,0
https://swiftrxdelivery.com,27,4.208410187268527,0,1,0
https://charvistore.com/lonos,29,3.883337460421007,0,1,1
https://crunchbanglinux.org,27,4.060262039120378,0,1,0
https://arribe.click/wp/wp/,27,3.7784235030301256,0,1,1
https://eaqui-reg-pc.webcindario.com/,37,4.317033095124792,0,2,1
https://nicic.org,17,3.616874605956223,0,1,0
https://seedphrasefinder.xyz/,29,3.9093680639438855,0,1,1
https://gynail.weebly.com/,26,4.132944044980959,0,2,1
https://roscadastres.com,24,3.636842188131012,0,1,0
https://desktop-liveledgr.wixstudio.com/us-en,45,4.313640873915144,0,2,1
https://support-colis-centre.com/,33,3.8997141947882312,0,1,1
https://version2.online/apps/arubainvest/postoo.php,51,3.935104578557226,0,1,1
https://xfiinittyycommunicationss.weebly.com/,45,4.1473310193514985,0,2,1
https://6gis84t8.forms.app/qnbfinansfaizsizkrediniizz,53,4.274419276456455,0,2,1
https://mini.ie,15,3.3232314287976203,0,1,0
https://rd9sports.pro,21,3.2961483747476232,0,1,0
https://web-solchainfix.pages.dev/,34,4.314972767530033,0,2,1
https://helpbrigde.wixstudio.com/trezor,39,4.214262795507958,0,2,1
https://orvyla.com,18,3.836591668108979,0,1,0
https://ssochambres.weebly.com/,31,3.9377519554085865,0,2,1
https://ndx-io.zapier.app/,26,3.902174814211728,0,2,1
https://carbis.ru,17,3.616874605956223,0,1,0
http://401564coinbase.com,25,4.243856189774723,0,1,1
https://telegramhai.com/,24,3.855388542207536,0,1,1
https://ucatolica.weebly.com/,29,4.021268494903765,0,2,1
https://mydada24.com,20,3.821928094887362,0,1,0
https://api.powerups.club/external-share/attachments/yknhccqi8w7z4yhj,69,4.551160516105689,0,2,1
https://mars-2m7j9.pro/,23,3.882045108136863,0,1,1
https://meinserver.io,21,3.689703732199547,0,1,0
https://fatima.ope-961084.pro/captcha.php,41,4.143541333622539,0,2,1
https://aiqfome.com,19,3.82687488186464,0,1,0
https://hilbetgel.vip,21,3.594465636961452,0,1,0
https://whynot.com,18,3.5724312513221195,0,1,0
https://dynamicclub552.com,26,4.209867121904035,0,1,0
https://romancetime.jp,22,3.8796640049025934,0,1,0
https://yuanfrom.com/avfwlgda/,30,4.215061012203069,0,1,1
https://partingpro.com,22,3.7544418457133446,0,1,0
https://24mybb556.weebly.com/,29,4.116264615668023,0,2,1
https://appsuite-trez.wixstudio.com/us-en,41,4.153062297660665,0,2,1
https://tarotswap.netlify.app/,30,3.802910079649727,0,2,1
https://tribune.com.pk,22,3.970573095811684,0,2,0
https://rosmintrud.ru,21,3.6537567082870006,0,1,0
https://exodus-wallet-ummi.wasmer.app,37,4.114066203115956,0,2,1
http://pub-5f42dfaab80a4e1583ad07d911dd504d.r2.dev/ofifceaccesseslogologoinsonnlicrozotft.html,94,4.787257507321699,0,2,1
https://quicca-plus.com,23,3.882045108136863,0,1,0
https://prohd-64gdh-1.pages.dev/,32,4.030639062229566,0,2,1
https://version2.online/apps/aruba/postoo.php,45,3.9142149083365423,0,1,1
https://turquoise-lifecycle-755707.framer.app/,46,4.398030705821853,0,2,1
https://creditos-aqu1i.webcindario.com/,39,4.2849009365890725,0,2,1
https://koakumagroup.com,24,3.803508854797679,0,1,0
https://madpaints.co.uk,23,3.882045108136863,0,2,0
https://28wus7w.lol/x6dqip59/onywzu/tqw0mf,42,4.526495328097802,0,1,1
https://dpd.nexelixi.cfd/,25,3.7834651896016473,0,2,1
https://psi-association.com/navigator/app=io.oxmailfolderdefault0inbox/,71,4.3464791637017655,0,1,1
https://clilck.weeblysite.com/,30,3.914409345247941,0,2,1
http://allegrolokalnie.340jwmi345jiqw23.sbs,43,4.553944405764262,0,2,1
http://8589817314.dojiner.at,28,4.253434386188784,0,2,1
http://allegrolokalnie.pi-83794874532.click/,44,4.433990357756302,0,2,1
https://upgradedata123.formaloo.co/6f6pov,41,4.287447053863762,0,2,1
https://my-srv.de,17,3.734521664779752,0,1,0
https://left-places-540753.framer.app/,38,4.168465671110591,0,2,1
https://meribel.net,19,3.642149881636906,0,1,0
https://bostonsd.ru,19,3.5368867237421693,0,1,0
https://093748ci.weebly.com/,28,4.351823225551764,0,2,1
https://netflix-megujitas.com/,30,4.21506101220307,0,1,1
http://allegrolokalnie.c87ax.click,34,4.054538856580818,0,2,1
https://eng-intro.ghost.io/get-live/,36,3.819114154689793,0,2,1
https://knort-grim.weebly.com/,30,4.256564762130954,0,2,1
https://tajimi.lg.jp,20,3.5841837197791886,0,2,0
https://us4.campaign-archive.com/,33,4.187889194919351,0,2,1
https://o5r1k8.com,18,3.836591668108979,0,1,0
https://lvv2.com,16,3.625,0,1,0
https://prydwen.gg,18,3.725480556997868,0,1,0
https://fimadeuxop.com,22,4.004886164091842,0,1,1
https://xsqzj.com,17,3.734521664779752,0,1,0
https://hellkaiv.net,20,3.6841837197791887,0,1,0
https://dangerousminds.net,26,3.921029621737614,0,1,0
https://beszamolok.com,22,3.8796640049025934,0,1,0
https://homesgofast.com,23,3.6424896731661263,0,1,0
https://kalyanieps.com/shakd/,29,3.978333581185265,0,1,1
https://seblaies.com/homepage/,30,3.8150610122030697,0,1,1
https://xxxhindiporn.cc,23,3.7081320646586025,0,1,0
https://win-dns.com,19,3.82687488186464,0,1,0
https://vdbjpmeaqqjzpwxfflbjfmeykyxvcfgmhjbad.blogspot.com,58,4.521605564018488,0,2,1
https://p1ch1ncha2026.webcindario.com/,38,4.313459750171825,0,2,1
https://neighborfoot.com,24,3.8868421881310127,0,1,0
https://sncf-avantages.com/page/prefill.php,43,4.126862359796814,0,1,1
https://levelupoasis.com,24,3.886842188131012,0,1,0
https://suitetresor.wixstudio.com/us-en,39,3.9778709763060696,0,2,1
https://pub-0a634125d0bc49c4b256782bbc553fae.r2.dev/at&amp,58,4.627221029864569,0,2,1
https://mediaonemultimedia.com,30,3.8980685120588383,0,1,0
https://torombolorombi-ux.github.io/torombolorombi098/,54,3.8794610437582127,0,2,1
https://fetlifemail.com,23,3.795088586397733,0,1,0
https://myg.zeabur.app/,23,3.849223912390625,0,2,1
https://loimnytryion.weebly.com/,32,4.030639062229566,0,2,1
https://app.simplified.com/preview/3f37710b-a719-4170-abb7-fb61f7d7e50e,71,4.566922606721529,0,2,1
https://registrate-aquia.webcindario.com/,41,4.229145602020757,0,2,1
https://celticenvoy.co.uk,25,3.9434651896016457,0,2,0
https://proezas.diazpabon.info/wp-content/plugins/,50,4.221984511178707,0,2,1
https://karouz.com,18,3.836591668108979,0,1,0
https://pelicanaviation.in/web3/adobe.php,41,4.034023650801245,0,1,1
https://viatti.ru,17,3.381580488309164,0,1,0
https://csutest.com,19,3.3660913291191936,0,1,0
https://app.resgatepremium.info/,32,3.929229296672175,0,2,1
https://globalledger.wixstudio.com/en-desktop,45,4.358085318359589,0,2,1
https://freshupdate.standard.us-east-1.oortstorages.com/rsign.cvsx,66,4.188037969433887,0,4,1
https://www.bnbproblueprint.com/u54u5ppd,40,4.187326145256008,0,2,1
https://oretag-betaling_nu.keepo.bio/,37,4.1416216087552495,0,2,1
https://digitbin.com,20,3.746439344671015,0,1,0
https://trezo-appsuite.wixstudio.com/us-en,42,4.15091348260215,0,2,1
https://tramtruyen.mobi,23,3.914866303883101,0,1,0
https://www.gmf.mcq.temporary.site/,35,4.036006945330954,0,4,1
https://xfolaij0-s.weebly.com/,30,4.348394345536403,0,2,1
https://jmania.cc,17,3.616874605956223,0,1,0
https://bladeshop.hu,20,3.684183719779189,0,1,0
https://mr-wolf.nl,18,3.836591668108979,0,1,0
https://zeste.ca,16,3.327819531114783,0,1,0
https://schunk.com,18,3.614369445886757,0,1,0
https://evolife.su,18,3.725480556997868,0,1,0
https://dns-za.com,18,3.836591668108979,0,1,0
https://readanybook.com,23,4.055958151615124,0,1,0
https://fahorro.com,19,3.576617644908667,0,1,0
https://deco-relief.fr,22,3.8796640049025934,0,1,0
https://fffalleba17cnst.webcindario.com,39,4.336182987871124,0,2,1
https://updmnail.weebly.com/,28,4.208966082694623,0,2,1
https://interacty.me/projects/e2cd23b2c706e1f1,46,4.393688728860553,0,1,1
https://us-trexor-iostart.wixstudio.com/us-en,45,4.049767474338984,0,2,1
https://media-amazon.com,24,3.938721875540868,0,1,0
https://bc.hu,13,3.238901256602631,0,1,0
https://klelnanzeigen-deutch.345test.com/707988940,50,4.589275070710712,0,2,1
https://jkjdjn5mm1q9j2a.xyz,27,4.236368983644952,0,1,0
https://mediacongo.net,22,3.8796640049025934,0,1,0
https://enstarted-io.ghost.io/start-enus/,41,3.826554445272549,0,2,1
https://melintas.id,19,3.681880802803404,0,1,0
https://0egg.com,16,3.625,0,1,0
https://dpaauctions.com,23,3.795088586397733,0,1,0
https://headway.co,18,3.725480556997868,0,1,0
https://auxdelicescalais.com/docomo/,36,3.905764584655453,0,1,1
https://stocknube.app,21,3.748994803525096,0,1,0
https://ufcslot99d.com,22,3.788754913993503,0,1,0
https://zight-shortner.replit.app/connectsd,43,4.030006614764708,0,2,1
https://delorealty.ru,21,3.7849418274376414,0,1,0
https://leito.com.br/_test/,27,3.732308225332477,0,2,1
https://xn--80aaca4anio2db.xn--p1ai,35,4.147439360470671,0,1,0
https://suitapps-treser.wixstudio.com/suite-en,46,4.017383423119094,0,2,1
https://proximus-client.was-systems.com/,40,4.146439344671015,0,2,1
https://devoir.tn,17,3.690116517593666,0,1,0
https://stearmconmumniity.com/trade0ffers/new/partners=28647321pg9&amp,70,4.644306775486765,0,1,1
https://abj-lir-biz-kep-van-sp18ct3.pages.dev/,46,4.40651678246453,0,2,1
https://goldsmith299.blob.core.windows.net/ild1m5p4ofiy/ixfadbs6.html,69,4.591086421934144,0,4,1
https://www.meristemzone.cfd/,29,3.9952378913808873,0,2,1
https://5684675854656.weebly.com/,33,4.112427831414106,0,2,1
https://crystalbridges.org,26,3.997952698660691,0,1,0
https://203673829.xyz/tuzz3uyk/technical-works,46,4.664653803789036,0,1,1
https://fifteenit.co.uk,23,3.74095326040484,0,2,0
http://allegro-lokalnie.smai281219.asia/,40,4.2439427079182686,0,2,1
https://ghreiotumerdas.weebly.com/,34,4.219528282299547,0,2,1
https://yushin100.top,21,3.6897037321995465,0,1,0
https://mondossierref.vercel.app/,33,4.043801694853792,0,2,1
http://mmapplicationshub-bhi.pages.dev/select,45,4.207976707200401,0,2,1
https://pensionikeskus.ee,25,3.5238561897747243,0,1,0
https://grandisvietnam.com,26,4.056020968057882,0,1,0
https://polkadotjs-book.gitbook.io/polkadot-js-book/,52,3.7717362803999808,0,2,1
https://4007778181.net,22,3.663532754804255,0,1,0
https://bankfin.nl,18,3.683542362433231,0,1,0
https://arch.vitronx.com/,25,3.863465189601648,0,2,1
http://allegrolokalnie.pl-563.cfd,33,4.268344408011884,0,2,1
https://asus.click,18,3.5724312513221195,0,1,0
https://zhw-renren.com/plus/dynamic/draw/msweb/jp,49,4.33030786514485,0,1,1
https://almida.pro,18,3.725480556997868,0,1,0
https://visioncardspoint.com,28,3.842370993177109,0,1,0
https://softexpert.com,22,3.6412498004554794,0,1,0
https://mtrsprts.pro/74946779,29,3.624379701651112,0,1,1
https://xml-journal.net,23,4.055958151615124,0,1,0
https://shor.tf/4t6wolho,24,3.5739348962840567,0,1,1
http://allegrolokalnie.pl-smart0800679.sbs,42,4.377336696990888,0,2,1
https://letakomat.cz,20,3.721928094887362,0,1,0
https://correo-educativo.webcindario.com/,41,4.153062297660665,0,2,1
https://dr-cos.com,18,3.614369445886757,0,1,0
https://onlinesharingdocumentreview-10.web.app/,47,4.434818841399113,0,2,1
https://latineuro.com,21,3.975418017913833,0,1,0
https://amig.es,15,3.506890595608518,0,1,0
https://minevip2016.weebly.com/,31,4.324848729602135,0,2,1
https://o-ne--h-u2025.ellectrical.com/,38,4.2012317894747095,0,2,1
